rxn,rxnName,GPR,lowMean,highMean,deltaFlux,absDeltaFlux,lowRange,highRange,rangeChange
FACOAL141t2pp,"Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.13914133435849e-05,0.0922528880236476,0.0922414966103041,0.0922414966103041,2.27828266871698e-05,0.184505776047295,0.184482993220608
FACOAL181t2pp,"Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.17455323751822e-05,0.0922528915176523,0.0922411459852771,0.0922411459852771,2.34910647503645e-05,0.184505783035305,0.184482291970554
FACOAL140t2pp,"Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.03902545698735e-05,0.0922515212984202,0.0922411310438503,0.0922411310438503,2.0780509139747e-05,0.18450304259684,0.184482262087701
FACOAL120t2pp,"Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.20730536692512e-05,0.0922528895220705,0.0922408164684012,0.0922408164684012,2.41461073385025e-05,0.184505779044141,0.184481632936802
FACOAL160t2pp,"Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.20756869980562e-05,0.0922528880214822,0.0922408123344841,0.0922408123344841,2.41513739961125e-05,0.184505776042964,0.184481624668968
FACOAL161t2pp,"Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.20765649142198e-05,0.0922528880200842,0.0922408114551699,0.0922408114551699,2.41531298284395e-05,0.184505776040168,0.18448162291034
FACOAL180t2pp,"Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling)",ZMO1_ZMO0704 or ZMO1_ZMO0704,1.20761158697152e-05,0.0922527416174828,0.0922406655016131,0.0922406655016131,2.41522317394305e-05,0.184505483234966,0.184481331003226
ACPPAT120,"Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)",ZMO1_ZMO1900 or ZMO1_ZMO1279 or ZMO1_ZMO2012,1.54222893371228e-05,0.092252182358292,0.0922367600689549,0.0922367600689549,3.08445786742457e-05,0.184504364716584,0.18447352013791
DASYN140,"CDP-diacylglycerol synthetase (n-C14:0)",ZMO1_ZMO1151,1.54256589180199e-05,0.0922521852312377,0.0922367595723197,0.0922367595723197,3.08513178360397e-05,0.184504370462475,0.184473519144639
ACPPAT180,"Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)",ZMO1_ZMO1279 or ZMO1_ZMO2012 or ZMO1_ZMO1900,1.54288737789972e-05,0.0922521852329247,0.0922367563591458,0.0922367563591458,3.08577475579944e-05,0.184504370465849,0.184473512718292
ACPPAT140,"Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)",ZMO1_ZMO1900 or ZMO1_ZMO1279 or ZMO1_ZMO2012,1.54288705187046e-05,0.0922521823572674,0.0922367534867487,0.0922367534867487,3.08577410374093e-05,0.184504364714535,0.184473506973497
DASYN180,"CDP-diacylglycerol synthetase (n-C18:0)",ZMO1_ZMO1151,1.54331760088973e-05,0.0922521859446156,0.0922367527686067,0.0922367527686067,3.08663520177946e-05,0.184504371889231,0.184473505537213
DASYN120,"CDP-diacylglycerol synthetase (n-C12:0)",ZMO1_ZMO1151,1.54298054272843e-05,0.0922521823609921,0.0922367525555648,0.0922367525555648,3.08596108545686e-05,0.184504364721984,0.18447350511113
DASYN141,"CDP-diacylglycerol synthetase (n-C14:1)",ZMO1_ZMO1151,1.54312494265326e-05,0.0922521802067335,0.092236748957307,0.092236748957307,3.08624988530652e-05,0.184504360413467,0.184473497914614
ACPPAT141,"Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)",ZMO1_ZMO1279 or ZMO1_ZMO2012 or ZMO1_ZMO1900,1.63287755726993e-05,0.0922521823595516,0.0922358535839789,0.0922358535839789,3.26575511453986e-05,0.184504364719103,0.184471707167958
FACOAE141,"Fatty-acid-CoA thioesterase (tetradecenoate)",,3.27323100911406e-05,0.0922528434087706,0.0922201110986794,0.0922201110986794,6.54646201822811e-05,0.184505686817541,0.184440222197359
FACOAE140,"Fatty-acid-CoA thioesterase (tetradecanoate)",,4.72468742994475e-05,0.0922587557566013,0.0922115088823019,0.0922115088823019,9.4493748598895e-05,0.184517511513203,0.184423017764604
APG3PAT161,"Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1)",ZMO1_ZMO1195,7.79161485226956e-05,0.0922750416820268,0.0921971255335041,0.0921971255335041,0.000155832297045391,0.184550083364054,0.184394251067008
G3PAT161,"Glycerol-3-phosphate acyltransferase (C16:1)",ZMO1_ZMO1279,7.81747050116351e-05,0.0922750395146369,0.0921968648096253,0.0921968648096253,0.00015634941002327,0.184550079029274,0.184393729619251
ACPPAT161,"Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)",ZMO1_ZMO1279 or ZMO1_ZMO2012 or ZMO1_ZMO1900,8.53110159585871e-05,0.0922750416696644,0.0921897306537058,0.0921897306537058,0.000170622031917174,0.184550083339329,0.184379461307412
PSSA161,"Phosphatidylserine syntase (n-C16:1)",ZMO1_ZMO1159,0.000109349360582935,0.0922862726639582,0.0921769233033753,0.0921769233033753,1.51621590670531e-05,0.184505964809231,0.184490802650164
PSD161,"Phosphatidylserine decarboxylase (n-C16:1)",,0.000109349360582935,0.0922862726639582,0.0921769233033753,0.0921769233033753,1.51621590670531e-05,0.184505964809231,0.184490802650164
PE161abcpp,"Phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)",ZMO1_ZMO1790,0.000111072525073982,0.0922854704648084,0.0921743979397344,0.0921743979397344,1.86084880491465e-05,0.184504360410932,0.184485751922882
FACOAE120,"Fatty-acid-CoA thioesterase (dodecanoate)",,0.000134861315500539,0.0922981274975902,0.0921632661820896,0.0921632661820896,0.000109744378013796,0.184513665948779,0.184403921570765
AGPAT161,"1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)",ZMO1_ZMO0419,0.000147797923881962,0.0922988248509847,0.0921510269271027,0.0921510269271027,1.60723024815487e-05,0.184506212456308,0.184490140153827
DASYN161,"CDP-diacylglycerol synthetase (n-C16:1)",ZMO1_ZMO1151,0.000155195116571982,0.0922979045741429,0.0921427094575709,0.0921427094575709,3.08666878615885e-05,0.184504371902625,0.184473505214763
APG3PAT160,"Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0)",ZMO1_ZMO1195,0.000186975463999747,0.0923106346510996,0.0921236591870998,0.0921236591870998,0.000373950927999495,0.184621269302199,0.1842473183742
G3PAT160,"Glycerol-3-phosphate acyltransferase (C16:0)",ZMO1_ZMO1279 or ZMO1_ZMO2012,0.000187232482656228,0.0923106339355015,0.0921234014528453,0.0921234014528453,0.000374464965312456,0.184621267871003,0.184246802905691
ACPPAT160,"Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)",ZMO1_ZMO1900 or ZMO1_ZMO1279,0.000194126246031807,0.0923106346516827,0.0921165084056509,0.0921165084056509,0.000388252492063615,0.184621269303365,0.184233016811302
PSD160,"Phosphatidylserine decarboxylase (n-C16:0)",,0.000267854215734924,0.0923381088639246,0.0920702546481897,0.0920702546481897,1.52485599961581e-05,0.1845059658191,0.184490717259104
PSSA160,"Phosphatidylserine syntase (n-C16:0)",ZMO1_ZMO1159,0.000267854215734924,0.0923381088639246,0.0920702546481897,0.0920702546481897,1.52485599961581e-05,0.1845059658191,0.184490717259104
PE160abcpp,"Phosphatidylethanolamine transport via ABC system (n-C16:0, periplasm)",ZMO1_ZMO1790,0.000269538133870656,0.0923373083115738,0.0920677701777032,0.0920677701777032,1.86163962676229e-05,0.184504364714399,0.184485748318131
FACOAE161,"Fatty-acid-CoA thioesterase (hexadecenoate)",,0.000278935290660283,0.092344064533187,0.0920651292425267,0.0920651292425267,0.000139305052041987,0.18451131276569,0.184372007713648
AGPAT160,"1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)",ZMO1_ZMO0419,0.000365412441052821,0.0923690869475456,0.0920036745064928,0.0920036745064928,1.60705196214741e-05,0.184504364717537,0.184488294197915
DASYN160,"CDP-diacylglycerol synthetase (n-C16:0)",ZMO1_ZMO1151,0.000372808246758562,0.0923690847932218,0.0919962765464632,0.0919962765464632,3.08621310329577e-05,0.184504360408889,0.184473498277856
FACOAE160,"Fatty-acid-CoA thioesterase (hexadecanoate)",,0.000691760188833639,0.0924844791400325,0.0917927189511988,0.0917927189511988,9.44933234704015e-05,0.184507380893765,0.184412887570295
APG3PAT181,"Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1)",ZMO1_ZMO1195,0.00310149847674854,0.0932641099527738,0.0901626114760253,0.0901626114760253,0.00620299695349707,0.186528219905548,0.180325222952051
G3PAT181,"Glycerol-3-phosphate acyltransferase (C18:1)",ZMO1_ZMO1279,0.00310149847851888,0.0932641099537835,0.0901626114752646,0.0901626114752646,0.00620299695703775,0.186528219907567,0.180325222950529
ACPPAT181,"Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)",ZMO1_ZMO1900,0.003108895644856,0.0932641099521588,0.0901552143073028,0.0901552143073028,0.006217791289712,0.186528219904318,0.180310428614606
PSSA181,"Phosphatidylserine syntase (n-C18:1)",ZMO1_ZMO1159,0.00451275757412325,0.0937266937796239,0.0892139362055006,0.0892139362055006,1.5250585701444e-05,0.184505965819007,0.184490715233305
PSD181,"Phosphatidylserine decarboxylase (n-C18:1)",,0.00451275757412325,0.0937266937796239,0.0892139362055006,0.0892139362055006,1.5250585701444e-05,0.184505965819007,0.184490715233305
PE181abcpp,"Phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)",ZMO1_ZMO1790,0.00451443876468369,0.0937258961007704,0.0892114573360867,0.0892114573360867,1.86129668223373e-05,0.1845043704613,0.184485757494477
NDPK4,"Nucleoside-diphosphate kinase (ATP:dTDP)",ZMO1_ZMO0538,-4.73069230738636,-4.81964864428078,-0.0889563368944284,0.0889563368944284,9.46552068803707,9.64063272384043,0.175112035803355
ASPTA,"Aspartate transaminase",ZMO1_ZMO1682 or ZMO1_ZMO1944 or ZMO1_ZMO1727 or ZMO1_ZMO1854 or ZMO1_ZMO0937,-0.177059390014298,-0.0886523162544444,0.0884070737598531,0.0884070737598531,0.00012337832235236,5.27124716524774e-06,-0.000118107075187113
PGK,"Phosphoglycerate kinase",ZMO1_ZMO0178,-9.86868203305557,-9.95704981885655,-0.0883677858009815,0.0883677858009815,8.99488987711194e-05,2.19469177409337e-06,-8.77542069970261e-05
GAPD,"Glyceraldehyde-3-phosphate dehydrogenase",ZMO1_ZMO0177,9.86868203305557,9.95704981885655,0.0883677858009815,0.0883677858009815,8.99488987711194e-05,2.19469177409337e-06,-8.77542069970261e-05
AGPAT181,"1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)",ZMO1_ZMO0419,0.00619496290063086,0.0942766191490579,0.0880816562484271,0.0880816562484271,1.60802121768919e-05,0.184505527906652,0.184489447694475
DASYN181,"CDP-diacylglycerol synthetase (n-C18:1)",ZMO1_ZMO1151,0.00620235728371029,0.0942760404280031,0.0880736831442928,0.0880736831442928,3.08689783357482e-05,0.184504370464542,0.184473501486206
PYK4,"Pyruvate kinase(4)",ZMO1_ZMO0152,4.73274031141823,4.82031419779791,0.0875738863796744,0.0875738863796744,9.46548062283647,9.64062839559582,0.175147772759349
PYK2,"Pyruvate kinase(2)",ZMO1_ZMO0152,4.73274031142552,4.82031419779611,0.087573886370591,0.087573886370591,9.46548062285103,9.64062839559222,0.175147772741182
PYK,"Pyruvate kinase",ZMO1_ZMO0152,4.73274031143108,4.82031419779548,0.0875738863643987,0.0875738863643987,9.46548062286215,9.64062839559095,0.175147772728797
PYK3,"Pyruvate kinase(3)",ZMO1_ZMO0152,4.73274032460042,4.82031419636649,0.0875738717660681,0.0875738717660681,9.46548064920083,9.64062839273297,0.175147743532136
PYK6,"RE2954",ZMO1_ZMO0152,4.73274032460321,4.82031419635561,0.0875738717524062,0.0875738717524062,9.46548064920642,9.64062839271123,0.175147743504812
FACOAE181,"Fatty-acid-CoA thioesterase (octadecenoate)",,0.0123547408948964,0.0962985742153851,0.0839438333204887,0.0839438333204887,8.52215869211496e-05,0.184507016143878,0.184421794556957
GHMT2r,"Glycine hydroxymethyltransferase, reversible",ZMO1_ZMO1201,0.0460180932166839,-0.0157088421380536,-0.0617269353547375,0.0617269353547375,0.000164614232684861,7.04554486219422e-06,-0.000157568687822667
MTHFC,"Methenyltetrahydrofolate cyclohydrolase",ZMO1_ZMO0914,0.0360459284471262,-0.018991042034628,-0.0550369704817542,0.0550369704817542,0.000303643590149484,1.23052673757229e-05,-0.000291338322773761
MTHFD,"Methylenetetrahydrofolate dehydrogenase (NADP)",ZMO1_ZMO0914,0.0360459284471262,-0.018991042034628,-0.0550369704817542,0.0550369704817542,0.000303643590149484,1.23052673757229e-05,-0.000291338322773761
GLNS,"Glutamine synthetase",ZMO1_ZMO0493,0.0806389783860749,0.0263697174252294,-0.0542692609608455,0.0542692609608455,6.16891612615772e-05,2.6557315002014e-06,-5.90334297613758e-05
PGL,"6-phosphogluconolactonase",ZMO1_ZMO1478,9.92826294881203,9.97653789205341,0.0482749432413812,0.0482749432413812,9.25466039802814e-05,3.97211550762222e-06,-8.85744884726591e-05
EDA,"2-dehydro-3-deoxy-phosphogluconate aldolase",ZMO1_ZMO0997,9.92826294864886,9.97653787985104,0.048274931202176,0.048274931202176,9.2573272658214e-05,3.97641906602075e-06,-8.85968535921933e-05
EDD,"6-phosphogluconate dehydratase",ZMO1_ZMO0368 or ZMO1_ZMO1792,9.92826294864886,9.97653787985104,0.048274931202176,0.048274931202176,9.2573272658214e-05,3.97641906602075e-06,-8.85968535921933e-05
CS,"Citrate synthase",ZMO1_ZMO1963,0.0677847599330345,0.0221548203405381,-0.0456299395924965,0.0456299395924965,0.000131170795997351,5.28849029016176e-06,-0.00012588230570719
ACONTb,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",ZMO1_ZMO0105 or ZMO1_ZMO0543 or ZMO1_ZMO0105 or ZMO1_ZMO0543,0.067734605415613,0.0221528371540538,-0.0455817682615592,0.0455817682615592,3.08617610711992e-05,1.32211724058334e-06,-2.95396438306159e-05
ACONTa,"Aconitase (half-reaction A, Citrate hydro-lyase)",ZMO1_ZMO0105 or ZMO1_ZMO0543 or ZMO1_ZMO0105 or ZMO1_ZMO0543,0.067734605415613,0.0221528371540538,-0.0455817682615592,0.0455817682615592,3.08617610711992e-05,1.32211724058334e-06,-2.95396438306159e-05
ICDHyr,"Isocitrate dehydrogenase (NADP)",ZMO1_ZMO0677 or ZMO1_ZMO0544,0.0677346000516382,0.0221528350057992,-0.045581765045839,0.045581765045839,3.08510332371614e-05,1.31782073013037e-06,-2.95332125070311e-05
EX_succ_e,"Succinate exchange",,0.0593972926537569,0.01942719354477,-0.039970099108987,0.039970099108987,0.000261638387378887,1.11955312684965e-05,-0.000250442856110391
SUCCtex,"Succinate transport via diffusion (extracellular to periplasm)",,-0.059389939523256,-0.0194275344160838,0.0399624051071722,0.0399624051071722,0.000246932315433948,1.06056796719822e-05,-0.000236326635761966
PGI,"Glucose-6-phosphate isomerase",ZMO1_ZMO1212,0.0585866960843191,0.0191662379634749,-0.0394204581208442,0.0394204581208442,5.14295921902885e-05,2.20352796986845e-06,-4.92260642204201e-05
BIOMASS_core,"E. coli biomass objective function (iML1515) - core - with 75.37 GAM estimate",,0.0584868105878193,0.0191320125572802,-0.039354798030539,0.039354798030539,6.21175638496063e-07,2.51145604486525e-08,-5.96061078047411e-07
DDPA,"3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase",ZMO1_ZMO1488 or ZMO1_ZMO0187,0.0553156713086933,0.0180912446930288,-0.0372244266156644,0.0372244266156644,3.95501809969737e-05,5.89867226658339e-06,-3.36515087303903e-05
DHQS,"3-dehydroquinate synthase",ZMO1_ZMO0593,0.0553156713086933,0.0180912446930288,-0.0372244266156644,0.0372244266156644,3.95501809969737e-05,5.89867226658339e-06,-3.36515087303903e-05
TKT2,"Transketolase",ZMO1_ZMO0176 or ZMO1_ZMO0176,-0.05531144124791,-0.0180911895844027,0.0372202516635073,0.0372202516635073,2.58689084356098e-05,4.080519418765e-06,-2.17883890168448e-05
DHQTi,"3-dehydroquinate dehydratase, irreversible",ZMO1_ZMO0737,0.0552584822022475,0.0180903121534639,-0.0371681700487836,0.0371681700487836,0.000151149199008552,7.77883182045969e-06,-0.000143370367188093
SHK3Dr,"Shikimate dehydrogenase",ZMO1_ZMO0737 or ZMO1_ZMO0041,0.0552584822022475,0.0180903121534755,-0.037168170048772,0.037168170048772,0.000151149199008552,7.77883184355233e-06,-0.000143370367165
RPE,"Ribulose 5-phosphate 3-epimerase",ZMO1_ZMO0018,-0.0551971585374585,-0.0180538034599825,0.037143355077476,0.037143355077476,2.58711864127119e-05,4.07693109183427e-06,-2.17942553208776e-05
RPI,"Ribose-5-phosphate isomerase",ZMO1_ZMO1200,-0.0550976677929879,-0.0180219831252144,0.0370756846677736,0.0370756846677736,1.92001010272495e-05,3.34449871136275e-06,-1.58556023158868e-05
PRPPS,"Phosphoribosylpyrophosphate synthetase",ZMO1_ZMO1519,0.0549151327573834,0.0179549686827349,-0.0369601640746485,0.0369601640746485,6.17155056592475e-05,2.64425199636084e-06,-5.90712536628867e-05
PIuabcpp,"Phosphate transport via ABC system (uptake, periplasm)",ZMO1_ZMO1048 and ZMO1_ZMO1047 and ZMO1_ZMO1050 and ZMO1_ZMO1049,0.0498957520448135,0.0163130478263103,-0.0335827042185033,0.0335827042185033,6.1689157523994e-05,2.65572618428009e-06,-5.90334313397139e-05
EX_pi_e,"Phosphate exchange",,-0.0498786317794388,-0.0163123101280576,0.0335663216513812,0.0335663216513812,2.74486188581585e-05,1.18032698992465e-06,-2.62682918682339e-05
PItex,"Phosphate transport via diffusion (extracellular to periplasm)",,0.0498786317794388,0.0163123101280576,-0.0335663216513812,0.0335663216513812,2.74486188581585e-05,1.18032698992465e-06,-2.62682918682339e-05
FRD2,"Fumarate reductase",ZMO1_ZMO0144,0.048667839004769,0.0159201527690295,-0.0327476862357395,0.0327476862357395,0.0216619087722737,0.00701586046386649,-0.0146460483084072
ALAR,"Alanine racemase",ZMO1_ZMO1592,0.0485278704004322,0.0158694091223823,-0.0326584612780499,0.0326584612780499,0.0942154168701863,0.0308096965253414,-0.0634057203448449
AHSERL4,"Cysteine synthase  Thiosulfate ",,-0.0476877893093635,-0.0156310437596403,0.0320567455497232,0.0320567455497232,0.000276343087583245,1.1814758181572e-05,-0.000264528329401673
DAAD,"D-Amino acid dehydrogenase",ZMO1_ZMO1441 and ZMO1_ZMO0819,0.0471084044760346,0.0154048482639837,-0.0317035562120509,0.0317035562120509,0.0942168089520692,0.0308096965279674,-0.0634071124241018
FADRx,"FAD reductase",ZMO1_ZMO1812 and ZMO1_ZMO1813 and ZMO1_ZMO1885,0.0471077187812537,0.015405446900157,-0.0317022718810967,0.0317022718810967,0.0942154375625074,0.030810893800314,-0.0634045437621934
FADRx2,"FAD reductase",ZMO1_ZMO0009 and ZMO1_ZMO0008,0.0471068323195181,0.0154048549034782,-0.0317019774160399,0.0317019774160399,0.0942136646390363,0.0308097098069565,-0.0634039548320798
CBMKr,"Carbamate kinase",,0.0401500383734451,0.0131340307580326,-0.0270160076154125,0.0270160076154125,5.99691287582541e-05,2.49303088907527e-06,-5.74760978691788e-05
NADH17pp,"NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm)",ZMO1_ZMO1812 and ZMO1_ZMO1813,0.037960306457588,0.0124175110170221,-0.0255427954405659,0.0255427954405659,0.000246843699528432,1.05769424897789e-05,-0.000236266757038653
GARFT,"Phosphoribosylglycinamide formyltransferase",ZMO1_ZMO0708,0.0141143353783034,-0.0107494665148239,-0.0248638018931274,0.0248638018931274,0.0150312950779874,0.0356474062934925,0.0206161112155051
IPPMIb,"2-isopropylmalate hydratase",ZMO1_ZMO0105 or ZMO1_ZMO0543,-0.0328205999223322,-0.0107269775108136,0.0220936224115186,0.0220936224115186,5.5434069863778e-05,-3.44189345469204e-07,-5.57782592092472e-05
IPPMIa,"3-isopropylmalate dehydratase",( ZMO1_ZMO0105 and ZMO1_ZMO0106 ) or ZMO1_ZMO0543,-0.0328205999223322,-0.0107269775108136,0.0220936224115186,0.0220936224115186,5.5434069863778e-05,-3.44189345469204e-07,-5.57782592092472e-05
LEUTAi,"Leucine transaminase (irreversible)",ZMO1_ZMO0913 or ZMO1_ZMO0115 or ZMO1_ZMO0937,0.0328205999223322,0.0107269775108176,-0.0220936224115146,0.0220936224115146,5.5434069863778e-05,-3.44189353414237e-07,-5.57782592171922e-05
IPMD,"3-isopropylmalate dehydrogenase",ZMO1_ZMO0544 or ZMO1_ZMO0677 or ZMO1_ZMO0544 or ZMO1_ZMO0677,0.0328205999223322,0.0107269775108176,-0.0220936224115146,0.0220936224115146,5.5434069863778e-05,-3.44189353414237e-07,-5.57782592171922e-05
IPPS,"2-isopropylmalate synthase",ZMO1_ZMO0903 or ZMO1_ZMO1835,0.0328205999223322,0.0107269775108176,-0.0220936224115146,0.0220936224115146,5.5434069863778e-05,-3.44189353414237e-07,-5.57782592171922e-05
OMCDC,"2-Oxo-4-methyl-3-carboxypentanoate decarboxylation",,0.0328205999223322,0.0107269775108176,-0.0220936224115146,0.0220936224115146,5.5434069863778e-05,-3.44189353414237e-07,-5.57782592171922e-05
ACtex,"Acetate transport via diffusion (extracellular to periplasm)",,-0.0325176533825413,-0.0106371170287503,0.0218805363537911,0.0218805363537911,0.000246809368320555,1.05596825505927e-05,-0.000236249685769963
EX_ac_e,"Acetate exchange",,0.0325176533825413,0.0106371170287555,-0.0218805363537858,0.0218805363537858,0.000246809368320555,1.05596825401306e-05,-0.000236249685780425
HSERTA,"homoserine O-acetyltransferase",ZMO1_ZMO0225,0.0295763661980206,0.00968861629234856,-0.019887749905672,0.019887749905672,0.000150860101727556,6.46880483204208e-06,-0.000144391296895514
ACEHOMOLYASE,"O-acetyl-L-homoserine acetate-lyase (L-homocysteine forming)",ZMO1_ZMO0676,0.0295763661980206,0.00968861629234856,-0.019887749905672,0.019887749905672,0.000150860101727556,6.46880483204208e-06,-0.000144391296895514
SKMtex,"Shikimate transport via diffusion (extracellular to periplasm)",,-0.0293667930205816,-0.00962066554148298,0.0197461274790986,0.0197461274790986,0.000151146109612171,7.77127398473264e-06,-0.000143374835627439
EX_skm_e,"Shikimate exchange",,0.0293667979591361,0.0096211162823231,-0.019745681676813,0.019745681676813,0.000151156006317269,8.67273234295314e-06,-0.000142483273974316
